Line Number,Text,Season,Episode,Episode Name
667,"See, things are trending downward.",1,1,Pilot
668,"Used to be, a guy got pinched,",1,1,Pilot
669,he took his prison jolt.,1,1,Pilot
670,Everybody upheld a code of silence.,1,1,Pilot
671,"Nowadays, no values.",1,1,Pilot
672,Guys today have no room,1,1,Pilot
673,for the penal experience.,1,1,Pilot
674,So everybody turns government witness.,1,1,Pilot
675,I feel exhausted,1,1,Pilot
676,just talking about it.,1,1,Pilot
677,"Well, with today's pharmacology,",1,1,Pilot
678,no one needs to suffer...,1,1,Pilot
679,...with feelings of,1,1,Pilot
680,exhaustion and depression.,1,1,Pilot
681,Here we go.,1,1,Pilot
682,Here comes the Prozac.,1,1,Pilot
683,Mahaffey doesn't have it.,1,1,Pilot
684,What do you mean,1,1,Pilot
685,he doesn't have it?,1,1,Pilot
686,He doesn't have the money.,1,1,Pilot
687,How can he not have the money?,1,1,Pilot
688,The man does not have the money.,1,1,Pilot
689,We ran the man over with the car.,1,1,Pilot
690,"T, himself.",1,1,Pilot
691,The man has no wiggle room.,1,1,Pilot
692,He's bled dry.,1,1,Pilot
693,So...,1,1,Pilot
694,...I hear Junior wants to,1,1,Pilot
695,whack Pussy Bompensiero?,1,1,Pilot
696,Pussy Malanga.,1,1,Pilot
697,"Oh, Little Pussy.",1,1,Pilot
698,You think he's gonna,1,1,Pilot
699,fuck with Big Pussy?,1,1,Pilot
700,My Pussy?,1,1,Pilot
701,Andrea.,1,1,Pilot
702,Stay with drinks on the house,1,1,Pilot
703,all night.,1,1,Pilot
704,"Sorry, Mr. Dante.",1,1,Pilot
705,It's okay.,1,1,Pilot
706,So your uncle resents,1,1,Pilot
707,that you're the boss.,1,1,Pilot
708,The sadness accrues.,1,1,Pilot
709,Your uncle's had a hard-on,1,1,Pilot
710,his whole life.,1,1,Pilot
711,"First, against your father,",1,1,Pilot
712,his younger brother...,1,1,Pilot
713,...because he was a made man,1,1,Pilot
714,before him.,1,1,Pilot
715,"And now, you.",1,1,Pilot
716,"So, sure, he can't stomach",1,1,Pilot
717,your telling him what to do.,1,1,Pilot
718,"Hesh, I love the man.",1,1,Pilot
719,The man is driven in toto,1,1,Pilot
720,by his insecurities.,1,1,Pilot
721,I feel bad I was the messenger.,1,1,Pilot
722,"Your friend Artie,",1,1,Pilot
723,with the restaurant.,1,1,Pilot
724,Get him out of town.,1,1,Pilot
725,"That way the restaurant closes,",1,1,Pilot
726,the hit goes down someplace else.,1,1,Pilot
727,You old fucking Jew.,1,1,Pilot
728,No wonder my old man,1,1,Pilot
729,kept you around so long.,1,1,Pilot
730,So what about this fucking Jew's,1,1,Pilot
731,250 on Mahaffey's 100?,1,1,Pilot
732,Mahaffey has a new business partner...,1,1,Pilot
733,...you.,1,1,Pilot
734,These HMOs pay out millions...,1,1,Pilot
735,"...to doctors, hospitals, whatever.",1,1,Pilot
736,"That MRI I had,",1,1,Pilot
737,$2000 a pop.,1,1,Pilot
738,"Now, we give this Mahaffey a choice.",1,1,Pilot
739,Either his company pays out,1,1,Pilot
740,phony claims...,1,1,Pilot
741,...to fake clinics we set up...,1,1,Pilot
742,...or he pays Hesh,1,1,Pilot
743,the 250 grand he owes him...,1,1,Pilot
744,...which we know he cannot do.,1,1,Pilot
745,Or it's a rainy night in Lyndhurst.,1,1,Pilot
746,Very smart.,1,1,Pilot
747,Could be major.,1,1,Pilot
748,Could be as good as garbage.,1,1,Pilot
749,Garbage is our bread and butter.,1,1,Pilot
750,Was.,1,1,Pilot
751,Miss Meadow!,1,1,Pilot
752,"So, Med.",1,1,Pilot
753,I'm not going.,1,1,Pilot
754,"Every year, on this date,",1,1,Pilot
755,since you were itty-bitty...,1,1,Pilot
756,...Mom and Meadow get all dolled up...,1,1,Pilot
757,...drive into New York Plaza Hotel,1,1,Pilot
758,for tea under Eloise's portrait.,1,1,Pilot
759,"Look, where's yours?",1,1,Pilot
760,I have too much homework.,1,1,Pilot
761,"Meadow, its our little tradition!",1,1,Pilot
762,We always have so much fun!,1,1,Pilot
763,"To tell you the truth,",1,1,Pilot
764,I felt it was dumb since I was 8!,1,1,Pilot
765,I just go because you like it.,1,1,Pilot
766,Here I thought this was something we,1,1,Pilot
767,would do long after you got married...,1,1,Pilot
768,...with girls of your own.,1,1,Pilot
769,Hopefully I won't be,1,1,Pilot
770,living around here by then.,1,1,Pilot
771,You've got mail.,1,1,Pilot
772,"Meadow, you can't just lie and cheat",1,1,Pilot
773,and break the rules you don't like!,1,1,Pilot
774,What? You have something,1,1,Pilot
775,you want to say?,1,1,Pilot
776,"Mom, do you have any idea how much",1,1,Pilot
777,it means to go skiing in Aspen?,1,1,Pilot
778,Do you think that'll,1,1,Pilot
779,happen every year?,1,1,Pilot
780,Like lame tea and scones,1,1,Pilot
781,at the Plaza Hotel?,1,1,Pilot
782,Goodbye.,1,1,Pilot
783,"Close my door, please.",1,1,Pilot
784,Artie.,1,1,Pilot
785,"Give me a drop. Oh! A drop,",1,1,Pilot
786,"not a spurt. Soave, a drop!",1,1,Pilot
787,How are you?,1,1,Pilot
788,All right. Stir the meatballs.,1,1,Pilot
789,Could you help me out?,1,1,Pilot
790,"Yeah, what do you need?",1,1,Pilot
791,Cruise. Caribbean.,1,1,Pilot
792,"S.S. Sagafjord, 11th through the 29th.",1,1,Pilot
793,Pair of tickets. I can't use them.,1,1,Pilot
794,Can you take them off my hands?,1,1,Pilot
795,Where'd they come from?,1,1,Pilot
796,Comps.,1,1,Pilot
797,Comps?,1,1,Pilot
798,What does that mean?,1,1,Pilot
799,As manager for the Kitchen,1,1,Pilot
800,and Restaurant Workers Union...,1,1,Pilot
801,...I administer the dental plan.,1,1,Pilot
802,You listening to me?,1,1,Pilot
803,A couple of dentists got together,1,1,Pilot
804,and awarded me these tickets.,1,1,Pilot
805,"The problem is,",1,1,Pilot
806,I can't get away those dates.,1,1,Pilot
807,Here. When was your last vacation?,1,1,Pilot
808,"Anthony, thank you.",1,1,Pilot
809,All right.,1,1,Pilot
810,Mr. Soprano?,1,1,Pilot
811,You cannot accept a gift,1,1,Pilot
812,like that from Tony Soprano! No way!,1,1,Pilot
813,"Listen to me, Charmaine...",1,1,Pilot
814,...if I stick my hand up the ass of,1,1,Pilot
815,one more lobster without a break...,1,1,Pilot
816,...I'm gonna go postal.,1,1,Pilot
817,I don't even want to talk about it,1,1,Pilot
818,"anymore, please!",1,1,Pilot
819,"Art, Melissa, come on, honey.",1,1,Pilot
820,It's time to go home.,1,1,Pilot
821,You have to get away.,1,1,Pilot
822,We have to get away for the marriage.,1,1,Pilot
823,No! It's bad enough that these,1,1,Pilot
824,"mobsters patronize the place, okay?",1,1,Pilot
825,So what? We're not connected.,1,1,Pilot
826,Right. Because we just,1,1,Pilot
827,turned down those tickets!,1,1,Pilot
828,But the tickets were comps.,1,1,Pilot
829,Tony is a labor leader.,1,1,Pilot
830,"Arthur, please. Grow up!",1,1,Pilot
831,Does the mind not rebel at any,1,1,Pilot
832,scenario under which dentists...,1,1,Pilot
833,...are sending the don of New Jersey,1,1,Pilot
834,first class on a Norwegian steamship?,1,1,Pilot
835,"Come on, Arthur, somebody donated",1,1,Pilot
836,their kneecaps for those tickets!,1,1,Pilot
837,"Herman, there is no way I can",1,1,Pilot
838,subvert my fucking company.,1,1,Pilot
839,Have them pay claims for MRIs,1,1,Pilot
840,that never happened?,1,1,Pilot
841,The paperwork will look real.,1,1,Pilot
842,How do I not get caught?,1,1,Pilot
843,I hate to hear you knocking yourself.,1,1,Pilot
844,You're a smart guy.,1,1,Pilot
845,I'm depressed. I'm so fucking,1,1,Pilot
846,"depressed I can't eat, sleep.",1,1,Pilot
847,You on Prozac?,1,1,Pilot
848,Zoloft. It's similar.,1,1,Pilot
849,It's supposed to help with gambling.,1,1,Pilot
850,No shit.,1,1,Pilot
851,This new generation,1,1,Pilot
852,of antidepressants...,1,1,Pilot
853,...are supposed to be useful,1,1,Pilot
854,against compulsive behaviors.,1,1,Pilot
855,That's a shame.,1,1,Pilot
856,A medication comes along,1,1,Pilot
857,after your gambling...,1,1,Pilot
858,...gets your fucking hip,1,1,Pilot
859,busted to shit.,1,1,Pilot
860,I'm trying not to be cynical.,1,1,Pilot
861,Your debt and the feelings surrounding,1,1,Pilot
862,it is the source of all your problems.,1,1,Pilot
863,"I'm sorry I haven't paid you, Herman.",1,1,Pilot
864,I know you are.,1,1,Pilot
865,And I never meant to,1,1,Pilot
866,denigrate Tony Soprano.,1,1,Pilot
867,Want to walk on the rocks?,1,1,Pilot
868,"Crutches, I can't.",1,1,Pilot
869,It's beautiful out there.,1,1,Pilot
870,"Come on, we'll help you.",1,1,Pilot
871,I go out there to think.,1,1,Pilot
872,"Thanks, but no.",1,1,Pilot
873,Let's try it.,1,1,Pilot
874,What you were saying before,1,1,Pilot
875,with the MRIs and...,1,1,Pilot
876,T!,1,1,Pilot
877,Dick's looking for you!,1,1,Pilot
878,"Hey, Tony, I just heard",1,1,Pilot
879,from Triborough Towers.,1,1,Pilot
880,The Kolar brothers withdrew their bid.,1,1,Pilot
881,That's good. That's good.,1,1,Pilot
882,"Listen, by the way,",1,1,Pilot
883,Artie Bucco's here to see you.,1,1,Pilot
884,"I gotta go, guys.",1,1,Pilot
885,Take care.,1,1,Pilot
886,Artie!,1,1,Pilot
887,"Artie, you all right?",1,1,Pilot
888,I can't.,1,1,Pilot
889,What are you talking about?,1,1,Pilot
890,We discussed this.,1,1,Pilot
891,You gotta leave town.,1,1,Pilot
892,I'm sorry.,1,1,Pilot
893,This is unacceptable.,1,1,Pilot
894,I made a reservation two weeks ago.,1,1,Pilot
895,"Sir, people are not leaving, and there",1,1,Pilot
896,are five parties ahead of you.,1,1,Pilot
897,So what would you like...?,1,1,Pilot
898,Can I help you?,1,1,Pilot
899,I tore her a new one.,1,1,Pilot
900,Why don't we just go,1,1,Pilot
901,to another restaurant and eat?,1,1,Pilot
902,We're here.,1,1,Pilot
903,"Mr. Soprano, how you doing?",1,1,Pilot
904,Good to see you.,1,1,Pilot
905,How you doing?,1,1,Pilot
906,Signora.,1,1,Pilot
907,Hello.,1,1,Pilot
908,This way. Excuse me.,1,1,Pilot
909,"Sweetie-pie, I'm hungry.",1,1,Pilot
910,"Tony, where you going?",1,1,Pilot
911,Hey. How are you?,1,1,Pilot
912,Good.,1,1,Pilot
913,You come here?,1,1,Pilot
914,When possible.,1,1,Pilot
915,"Those decorating tips you gave me,",1,1,Pilot
916,they really work.,1,1,Pilot
917,Good.,1,1,Pilot
918,How you doing?,1,1,Pilot
919,"Nils, Nils?",1,1,Pilot
920,Do you know who that was?,1,1,Pilot
921,"Well, I mean, obviously you do.",1,1,Pilot
922,"What, is he a patient?",1,1,Pilot
923,You know I can't say.,1,1,Pilot
924,"Decorating tips, yeah, right.",1,1,Pilot
925,"Nils, shut the fuck up.",1,1,Pilot
926,"Mr. Borglund, they're setting up",1,1,Pilot
927,your table now.,1,1,Pilot
928,Whoa.,1,1,Pilot
929,Who was that woman at the restaurant?,1,1,Pilot
930,My decorator.,1,1,Pilot
931,What?,1,1,Pilot
932,You're redoing the garbage dump?,1,1,Pilot
933,"That's funny. Hey, you better",1,1,Pilot
934,not mess with that hat!,1,1,Pilot
935,"Come on, it's JFK's hat!",1,1,Pilot
936,I bought it at that auction.,1,1,Pilot
937,Give me that!,1,1,Pilot
938,"Irina, Jesus.",1,1,Pilot
939,I know there is something more,1,1,Pilot
940,intimate between you and her.,1,1,Pilot
941,Nothing intimate. We just talk.,1,1,Pilot
942,"Mr. Soprano, buona sera.",1,1,Pilot
943,We don't see you.,1,1,Pilot
944,Where you been?,1,1,Pilot
945,"You know, sometimes...",1,1,Pilot
946,...life is good.,1,1,Pilot
947,Life is often good.,1,1,Pilot
948,"Regaleali, for example.",1,1,Pilot
949,You've been in good spirits,1,1,Pilot
950,the last couple days.,1,1,Pilot
951,"Carmela, there's something",1,1,Pilot
952,I gotta confess.,1,1,Pilot
953,What are you doing?,1,1,Pilot
954,Getting my wine in position,1,1,Pilot
955,to throw in your face!,1,1,Pilot
956,You're always with the drama.,1,1,Pilot
957,"Confess already, please.",1,1,Pilot
958,Get it over with!,1,1,Pilot
959,I'm on Prozac.,1,1,Pilot
960,"Oh. Oh, my God.",1,1,Pilot
961,I been seeing a therapist.,1,1,Pilot
962,"Oh, my God.",1,1,Pilot
963,I think that's great.,1,1,Pilot
964,I think that's wonderful!,1,1,Pilot
965,I think that's so gutsy!,1,1,Pilot
966,Take it easy.,1,1,Pilot
967,But I think that's very wonderful.,1,1,Pilot
968,You'd think I was Hannibal Lecter.,1,1,Pilot
969,I think it's great.,1,1,Pilot
970,Psychology doesn't address the soul.,1,1,Pilot
971,But this is a start.,1,1,Pilot
972,This is something.,1,1,Pilot
973,"Oh, I'm gonna shut up now.",1,1,Pilot
974,I'll shut up now.,1,1,Pilot
975,You're the only person who knows.,1,1,Pilot
976,The only reason I'm telling you this,1,1,Pilot
977,is because you're my wife.,1,1,Pilot
978,You're the only person on this planet,1,1,Pilot
979,that I'm completely honest with.,1,1,Pilot
980,"Oh, please.",1,1,Pilot
981,"Hey, goddamn it, I'm serious.",1,1,Pilot
982,"If the wrong person finds out,",1,1,Pilot
983,I get a steel jacket...,1,1,Pilot
984,...of antidepressant,1,1,Pilot
985,in the back of the head.,1,1,Pilot
986,I didn't realize you were so unhappy.,1,1,Pilot
987,I don't know.,1,1,Pilot
988,My mother...,1,1,Pilot
989,"You told him about your father, right?",1,1,Pilot
990,Who?,1,1,Pilot
991,Your therapist.,1,1,Pilot
992,"Yeah. Yeah, I told him.",1,1,Pilot
993,Good. But your mother is the one.,1,1,Pilot
994,"I don't know, I just feel like lately",1,1,Pilot
995,my life's out of balance.,1,1,Pilot
996,Our existence on this earth,1,1,Pilot
997,is a puzzle.,1,1,Pilot
998,My own daughter hates me.,1,1,Pilot
999,"She doesn't hate you, Carm.",1,1,Pilot
1000,We were best friends.,1,1,Pilot
1001,Mothers and their daughters.,1,1,Pilot
1002,She'll come back to you.,1,1,Pilot
1003,Hello?,1,1,Pilot
1004,Jesus!,1,1,Pilot
1005,"What's the matter, no social life?",1,1,Pilot
1006,Blow me.,1,1,Pilot
1007,Dad.,1,1,Pilot
1008,I brought you my primavera.,1,1,Pilot
1009,It's your favorite.,1,1,Pilot
1010,Who is it?,1,1,Pilot
1011,Christopher.,1,1,Pilot
1012,Hey.,1,1,Pilot
1013,Our friend is back in town.,1,1,Pilot
1014,"""Little Pussy"" Malanga,",1,1,Pilot
1015,"confused with ""Big Pussy"" Bompensiero...",1,1,Pilot
1016,...had just returned from Florida...,1,1,Pilot
1017,So it's gonna go down soon?,1,1,Pilot
1018,Don't worry.,1,1,Pilot
1019,I got a way to put it to bed.,1,1,Pilot
1020,"Come on, Meadow.",1,1,Pilot
1021,"Go, Falcons!",1,1,Pilot
1022,"Come on, let's go!",1,1,Pilot
1023,So when do you need this by?,1,1,Pilot
1024,Right away.,1,1,Pilot
1025,"Way to go, Meadow!",1,1,Pilot
1026,"Beautiful, beautiful!",1,1,Pilot
1027,I think I can get a party,1,1,Pilot
1028,like that together.,1,1,Pilot
1029,Side out? That ball hit the line!,1,1,Pilot
1030,"What are you doing, ref?",1,1,Pilot
1031,Mom didn't come?,1,1,Pilot
1032,Didn't think you wanted her to.,1,1,Pilot
1033,The car's over there.,1,1,Pilot
1034,"Hey, Mr. Dante.",1,1,Pilot
1035,"See you, Heather.",1,1,Pilot
1036,You guys played a good game.,1,1,Pilot
1037,Heather Dante.,1,1,Pilot
1038,Where'd she get that spike?,1,1,Pilot
1039,Don't you think it's,1,1,Pilot
1040,unfair what Mom is doing?,1,1,Pilot
1041,Making this little,1,1,Pilot
1042,movie scene out of it.,1,1,Pilot
1043,"""The Sad Mom Who Can't Even Come",1,1,Pilot
1044,"to Her Daughter's Sports Event.""",1,1,Pilot
1045,Dad?,1,1,Pilot
1046,Don't you think it's,1,1,Pilot
1047,totally out there?,1,1,Pilot
1048,"I mean, my Aspen trip.",1,1,Pilot
1049,What is she thinking?,1,1,Pilot
1050,Dad?,1,1,Pilot
1051,It's been years since I've been here.,1,1,Pilot
1052,"Dad, please talk to her, please.",1,1,Pilot
1053,"God, this is so stupid.",1,1,Pilot
1054,Why are we sitting here?,1,1,Pilot
1055,Your mother thinks you have the,1,1,Pilot
1056,capacity to be a top student.,1,1,Pilot
1057,And I agree.,1,1,Pilot
1058,"What do you guys want, perfection?",1,1,Pilot
1059,What are you looking at?,1,1,Pilot
1060,Your great-grandfather,1,1,Pilot
1061,and his brother Frank...,1,1,Pilot
1062,...they built this place.,1,1,Pilot
1063,Big whoop.,1,1,Pilot
1064,Stone and marble workers.,1,1,Pilot
1065,They came over here from Italy...,1,1,Pilot
1066,...and they built this place.,1,1,Pilot
1067,"Yeah, right. Two guys.",1,1,Pilot
1068,"No, they were two guys on a crew of,",1,1,Pilot
1069,"you know, laborers.",1,1,Pilot
1070,They didn't design it...,1,1,Pilot
1071,...but they knew how to build it.,1,1,Pilot
1072,Now find two guys who can,1,1,Pilot
1073,put decent grout around your bathtub.,1,1,Pilot
1074,So I feel good.,1,1,Pilot
1075,So I don't know if I'm,1,1,Pilot
1076,gonna be needing to come back.,1,1,Pilot
1077,It's not the Prozac.,1,1,Pilot
1078,Why not?,1,1,Pilot
1079,You said you're thinking clearer and,1,1,Pilot
1080,your wife says you seem to be better?,1,1,Pilot
1081,It's not the medication.,1,1,Pilot
1082,Prozac takes weeks to build up,1,1,Pilot
1083,effective levels in the blood.,1,1,Pilot
1084,"Well, what is it, then?",1,1,Pilot
1085,Coming here. Talking.,1,1,Pilot
1086,Hope comes in many forms.,1,1,Pilot
1087,"Well, who's got time for that?",1,1,Pilot
1088,What is it you want to say to me?,1,1,Pilot
1089,I had a dream last night.,1,1,Pilot
1090,Uh...,1,1,Pilot
1091,My bellybutton was...,1,1,Pilot
1092,...a Phillips head screw...,1,1,Pilot
1093,...and I'm working unscrewing it...,1,1,Pilot
1094,...and when I get it unscrewed...,1,1,Pilot
1095,...my penis falls off.,1,1,Pilot
1096,"You know, I pick it up and I'm holding",1,1,Pilot
1097,it and I'm running around...,1,1,Pilot
1098,...looking for the guy who used to,1,1,Pilot
1099,work on my Lincoln...,1,1,Pilot
1100,...so he can put it back on.,1,1,Pilot
1101,"And you know, I'm holding it up...",1,1,Pilot
1102,...and this bird swoops down,1,1,Pilot
1103,and grabs it in its beak...,1,1,Pilot
1104,...and flies off with it.,1,1,Pilot
1105,What kind of bird?,1,1,Pilot
1106,I don't know. Sea gull or something.,1,1,Pilot
1107,A water bird?,1,1,Pilot
1108,I saw The Birds last week.,1,1,Pilot
1109,Think that planted the idea?,1,1,Pilot
1110,What else is a water bird?,1,1,Pilot
1111,"Pelican, flamingo.",1,1,Pilot
1112,What about ducks?,1,1,Pilot
1113,Those goddamn ducks.,1,1,Pilot
1114,What is it about those ducks,1,1,Pilot
1115,that meant so much to you?,1,1,Pilot
1116,"I don't know, it was a trip...",1,1,Pilot
1117,...having those wild creatures...,1,1,Pilot
1118,...come into my pool,1,1,Pilot
1119,and have their little babies.,1,1,Pilot
1120,I was sad to see them go.,1,1,Pilot
1121,"Oh, Jesus, fuck. Now he's gonna cry.",1,1,Pilot
1122,Shit. Fuck me.,1,1,Pilot
1123,When the ducks gave birth to those,1,1,Pilot
1124,"babies, they became a family.",1,1,Pilot
1125,You're right.,1,1,Pilot
1126,It's a link. A connection.,1,1,Pilot
1127,I'm afraid I'm gonna,1,1,Pilot
1128,lose my family...,1,1,Pilot
1129,...like I lost the ducks.,1,1,Pilot
1130,That's what I'm full of dread about.,1,1,Pilot
1131,It's always with me.,1,1,Pilot
1132,What are you so afraid's,1,1,Pilot
1133,going to happen?,1,1,Pilot
1134,I don't know.,1,1,Pilot
1135,You work so hard.,1,1,Pilot
1136,You work so damn hard,1,1,Pilot
1137,and to see your life's dream...,1,1,Pilot
1138,...burn down.,1,1,Pilot
1139,"Look at it this way,",1,1,Pilot
1140,you collect the insurance.,1,1,Pilot
1141,"You gotta say to yourself,",1,1,Pilot
1142,"""It could have been worse.""",1,1,Pilot
1143,How could it have been worse?,1,1,Pilot
1144,Fucking faulty stove!,1,1,Pilot
1145,"Suppose people stopped coming,",1,1,Pilot
1146,ever think of that?,1,1,Pilot
1147,I don't know.,1,1,Pilot
1148,I don't know what the fuck.,1,1,Pilot
1149,He's right.,1,1,Pilot
1150,There's no insurance for that.,1,1,Pilot
1151,Why would people stop coming to the,1,1,Pilot
1152,restaurant? It's just catching on.,1,1,Pilot
1153,You know what I'm,1,1,Pilot
1154,figuring out lately?,1,1,Pilot
1155,Talking helps.,1,1,Pilot
1156,That's right.,1,1,Pilot
1157,He's right. He's right.,1,1,Pilot
1158,Hope... comes in many forms.,1,1,Pilot
